SalesID,OrderDate,RetailerID,ContractorID,ProductID,Quantity,SalesAmount
560,2023-10-25,S110,C006,P006,2,1909.95
561,2023-10-25,S110,C008,P001,3,2932.7
562,2023-10-19,S110,C007,P001,3,3033.41
563,2023-10-04,S110,C007,P005,2,7474.13
564,2023-10-05,S110,C007,P003,1,736.02
565,2023-10-04,S110,C003,P004,1,5060.27
566,2023-10-06,S110,C003,P002,1,1632.78
567,2023-10-15,S110,C008,P002,1,1707.18
568,2023-10-15,S110,C001,P005,1,4079.99
569,2023-10-31,S111,C003,P006,2,1662.28
570,2023-10-23,S111,C002,P004,2,9219.28
571,2023-10-31,S111,C006,P005,6,23344.42
572,2023-10-19,S111,C005,P003,2,1498.16
573,2023-10-13,S111,C002,P001,2,2305.62
574,2023-10-28,S111,C002,P002,1,1380.2
575,2023-10-25,S111,C001,P004,3,14900.74
576,2023-10-31,S111,C007,P002,1,1753.33
577,2023-10-19,S111,C007,P006,3,2755.7
578,2023-10-02,S111,C007,P003,3,1885.78
579,2023-10-06,S111,C007,P002,2,2868.98
580,2023-10-20,S111,C008,P001,1,1225.44
581,2023-10-11,S111,C004,P005,1,3495.43
582,2023-10-30,S111,C002,P001,3,3298.75
583,2023-10-26,S111,C001,P005,1,3744.06
584,2023-10-31,S111,C006,P002,1,1652.42
585,2023-10-20,S111,C002,P002,1,1543.37
586,2023-10-08,S111,C003,P001,2,2448.44
587,2023-10-21,S111,C003,P005,2,7926.37
588,2023-10-19,S111,C002,P004,2,10478.54
589,2023-10-04,S111,C008,P002,3,4581.08
590,2023-10-30,S111,C007,P004,2,9935.74
591,2023-10-16,S111,C003,P006,3,2502.67
592,2023-10-05,S111,C007,P004,1,5662.23
593,2023-10-11,S111,C002,P001,1,1254.95
594,2023-10-24,S111,C004,P002,1,1667.88
595,2023-10-03,S111,C005,P003,1,705.64
596,2023-10-08,S111,C005,P004,4,21471.91
597,2023-10-12,S111,C001,P002,2,3081.55
598,2023-11-03,S100,C006,P005,2,7906.64
599,2023-11-03,S100,C005,P005,3,10389.69
600,2023-11-13,S100,C008,P002,3,5046.0
601,2023-11-18,S100,C008,P003,3,2135.51
602,2023-11-13,S100,C005,P001,2,2402.85
603,2023-11-18,S100,C007,P003,1,623.92
604,2023-11-11,S100,C006,P001,2,2241.16
605,2023-11-28,S100,C001,P004,2,10035.18
606,2023-11-09,S100,C005,P004,4,22447.95
607,2023-11-17,S100,C001,P005,2,7435.45
608,2023-11-15,S100,C005,P002,1,1458.74
609,2023-11-30,S100,C008,P002,4,6128.98
610,2023-11-28,S100,C002,P005,1,4110.09
611,2023-11-01,S100,C004,P006,1,837.26
612,2023-11-26,S100,C008,P001,2,2270.22
613,2023-11-23,S100,C006,P004,2,11286.2
614,2023-11-20,S100,C007,P002,4,6652.66
615,2023-11-19,S100,C002,P004,1,5395.97
616,2023-11-17,S100,C004,P001,4,4970.89
617,2023-11-26,S100,C007,P006,1,742.95
618,2023-11-14,S100,C006,P004,2,11316.7
619,2023-11-04,S100,C003,P005,1,4105.83
620,2023-11-14,S100,C007,P001,1,1091.61
621,2023-11-05,S100,C001,P001,4,5112.9
622,2023-11-05,S100,C004,P001,3,3266.64
623,2023-11-19,S100,C004,P005,1,3854.42
624,2023-11-19,S100,C001,P001,1,1263.29
625,2023-11-19,S100,C004,P006,1,824.42
626,2023-11-25,S100,C008,P002,1,1504.73
627,2023-11-04,S100,C002,P003,1,701.64
628,2023-11-30,S100,C004,P004,3,15054.74
629,2023-11-04,S100,C008,P002,1,1621.13
630,2023-11-19,S100,C008,P001,3,3271.73
631,2023-11-25,S100,C006,P003,1,636.38
632,2023-11-04,S100,C005,P002,3,4441.87
633,2023-11-15,S101,C007,P005,2,7512.42
634,2023-11-28,S101,C007,P003,1,697.73
635,2023-11-04,S101,C003,P001,2,2237.5
636,2023-11-16,S101,C004,P001,3,3095.24
637,2023-11-02,S101,C008,P002,3,4864.7
638,2023-11-28,S101,C003,P001,4,4722.34
639,2023-11-21,S101,C008,P004,2,10991.73
640,2023-11-19,S101,C003,P002,2,3482.54
641,2023-11-19,S101,C001,P002,1,1640.22
642,2023-11-20,S101,C005,P001,2,2141.51
643,2023-11-03,S101,C003,P001,1,1157.58
644,2023-11-16,S101,C003,P003,5,3276.55
645,2023-11-29,S101,C002,P003,1,672.9
646,2023-11-07,S101,C007,P001,3,3303.21
647,2023-11-17,S101,C007,P004,1,5261.61
648,2023-11-04,S101,C008,P003,2,1447.29
649,2023-11-20,S102,C002,P003,2,1347.41
650,2023-11-02,S102,C005,P004,3,15738.23
651,2023-11-22,S102,C003,P004,3,16919.58
652,2023-11-04,S102,C002,P003,3,1916.22
653,2023-11-21,S102,C002,P003,1,674.37
654,2023-11-27,S102,C002,P002,5,8304.52
655,2023-11-01,S102,C004,P003,3,2104.44
656,2023-11-02,S102,C004,P004,1,5832.64
657,2023-11-23,S102,C007,P002,1,1390.7
658,2023-11-04,S102,C001,P002,4,5632.13
659,2023-11-14,S102,C004,P003,3,1862.87
660,2023-11-15,S102,C008,P004,1,5199.37
661,2023-11-13,S102,C001,P002,2,3069.74
662,2023-11-04,S102,C002,P001,2,2381.23
663,2023-11-18,S102,C008,P006,3,2652.73
664,2023-11-09,S102,C002,P001,4,5170.93
665,2023-11-16,S102,C002,P004,1,5127.37
666,2023-11-23,S102,C002,P004,2,9500.58
667,2023-11-05,S102,C004,P006,2,1815.93
668,2023-11-07,S102,C005,P003,2,1405.75
669,2023-11-23,S102,C001,P002,3,5263.43
670,2023-11-22,S102,C003,P001,1,1222.89
671,2023-11-21,S102,C005,P005,3,11152.19
672,2023-11-01,S102,C006,P002,2,3047.83
673,2023-11-10,S102,C002,P003,3,1831.42
674,2023-11-28,S103,C004,P003,1,643.36
675,2023-11-06,S103,C008,P001,1,1137.88
676,2023-11-03,S103,C008,P005,1,3842.22
677,2023-11-25,S103,C008,P001,1,1290.22
678,2023-11-16,S103,C002,P003,3,1723.77
679,2023-11-11,S103,C001,P006,1,839.57
680,2023-11-08,S103,C007,P001,1,1109.72
681,2023-11-11,S103,C001,P001,1,1013.07
682,2023-11-09,S103,C005,P005,2,6493.84
683,2023-11-02,S103,C004,P005,2,7617.91
684,2023-11-17,S103,C008,P004,5,26339.33
685,2023-11-08,S103,C006,P006,2,1868.85
686,2023-11-18,S103,C004,P005,1,4025.29
687,2023-11-21,S103,C006,P005,2,6972.92
688,2023-11-13,S103,C008,P003,2,1527.58
689,2023-11-17,S104,C006,P002,1,1632.3
690,2023-11-25,S104,C008,P006,3,2862.51
691,2023-11-30,S104,C003,P005,1,3496.6
692,2023-11-30,S104,C005,P003,1,674.25
693,2023-11-06,S104,C006,P005,1,3603.01
694,2023-11-23,S104,C004,P004,1,5277.77
695,2023-11-19,S104,C005,P001,1,973.31
696,2023-11-06,S104,C003,P004,1,5968.67
697,2023-11-24,S104,C003,P006,2,1725.96
698,2023-11-27,S104,C006,P003,3,2274.93
699,2023-11-05,S104,C006,P004,1,5056.57
700,2023-11-04,S104,C007,P003,4,2780.42
701,2023-11-13,S104,C005,P004,3,18023.12
702,2023-11-22,S104,C007,P005,2,6934.33
703,2023-11-20,S104,C002,P005,3,10533.81
704,2023-11-20,S104,C003,P001,6,7058.7
705,2023-11-29,S104,C001,P001,3,3374.22
706,2023-11-11,S104,C003,P001,2,2519.33
707,2023-11-17,S104,C005,P006,1,844.85
708,2023-11-29,S104,C001,P001,4,4333.98
709,2023-11-13,S104,C005,P004,1,4951.04
710,2023-11-14,S104,C001,P001,1,1024.35
711,2023-11-20,S104,C008,P002,3,4651.43
712,2023-11-30,S104,C004,P001,4,4385.7
713,2023-11-23,S104,C007,P004,1,5847.32
714,2023-11-25,S104,C005,P002,2,2942.72
715,2023-11-08,S104,C001,P004,1,5588.19
716,2023-11-13,S105,C001,P003,2,1416.29
717,2023-11-30,S105,C004,P002,4,5516.64
718,2023-11-26,S105,C002,P002,3,5031.04
719,2023-11-04,S105,C003,P006,1,812.92
720,2023-11-13,S105,C001,P006,2,1646.96
721,2023-11-09,S105,C004,P004,1,4953.11
722,2023-11-18,S105,C004,P004,1,4767.23
723,2023-11-24,S105,C007,P005,1,3460.09
724,2023-11-10,S105,C004,P005,1,3752.8
725,2023-11-01,S105,C007,P003,2,1385.74
726,2023-11-30,S105,C002,P004,2,10134.57
727,2023-11-17,S105,C003,P004,1,5712.26
728,2023-11-27,S105,C006,P001,4,4757.42
729,2023-11-25,S105,C002,P001,2,2603.83
730,2023-11-12,S105,C005,P001,1,1299.07
731,2023-11-17,S105,C004,P003,2,1498.57
732,2023-11-26,S105,C007,P006,2,1966.93
733,2023-11-17,S105,C007,P002,2,3476.84
734,2023-11-02,S106,C004,P001,1,1299.18
735,2023-11-28,S106,C002,P001,2,2268.61
736,2023-11-25,S106,C006,P006,4,3744.58
737,2023-11-30,S106,C006,P003,3,1820.95
738,2023-11-18,S106,C005,P004,1,6031.24
739,2023-11-15,S106,C003,P004,5,24456.44
740,2023-11-21,S106,C006,P003,2,1301.74
741,2023-11-18,S106,C007,P005,3,10943.84
742,2023-11-03,S106,C006,P001,1,1176.0
743,2023-11-10,S106,C004,P002,1,1722.99
744,2023-11-22,S106,C007,P004,1,5411.27
745,2023-11-03,S106,C006,P002,3,4954.89
746,2023-11-09,S106,C006,P001,1,1314.97
747,2023-11-04,S106,C008,P005,4,15492.29
748,2023-11-07,S106,C005,P003,2,1309.69
749,2023-11-24,S106,C002,P003,1,662.41
750,2023-11-19,S106,C002,P001,1,1180.12
751,2023-11-16,S106,C003,P005,3,12475.81
752,2023-11-11,S106,C004,P005,2,6938.28
753,2023-11-12,S106,C002,P002,1,1689.62
754,2023-11-27,S107,C004,P002,5,7645.91
755,2023-11-24,S107,C006,P003,2,1338.12
756,2023-11-09,S107,C006,P005,2,6965.51
757,2023-11-19,S107,C008,P003,1,666.23
758,2023-11-18,S107,C001,P005,1,4154.58
759,2023-11-19,S107,C003,P003,4,2898.53
760,2023-11-06,S107,C004,P003,1,764.5
761,2023-11-13,S107,C005,P001,1,1187.99
762,2023-11-21,S107,C003,P001,4,4709.42
763,2023-11-13,S107,C002,P001,3,3403.63
764,2023-11-12,S107,C007,P004,4,23197.47
765,2023-11-19,S107,C002,P005,1,3748.17
766,2023-11-21,S107,C008,P003,4,2520.77
767,2023-11-29,S107,C003,P003,1,631.27
768,2023-11-27,S107,C007,P004,4,19392.9
769,2023-11-03,S107,C001,P001,4,4759.58
770,2023-11-17,S107,C003,P001,2,2357.92
771,2023-11-25,S108,C002,P002,3,4381.53
772,2023-11-04,S108,C005,P003,2,1205.07
773,2023-11-03,S108,C004,P003,2,1526.93
774,2023-11-16,S108,C002,P006,1,872.61
775,2023-11-22,S108,C007,P002,2,3032.8
776,2023-11-05,S108,C001,P002,1,1434.11
777,2023-11-29,S108,C001,P004,3,14865.1
778,2023-11-20,S108,C002,P003,1,667.35
779,2023-11-18,S108,C007,P003,4,2695.19
780,2023-11-27,S108,C006,P004,1,4712.77
781,2023-11-01,S108,C002,P003,1,737.27
782,2023-11-29,S108,C005,P001,2,2508.97
783,2023-11-25,S108,C007,P002,3,5198.49
784,2023-11-22,S108,C005,P003,1,668.45
785,2023-11-21,S108,C007,P006,2,1733.7
786,2023-11-14,S108,C007,P004,2,10982.4
787,2023-11-17,S108,C008,P003,1,675.19
788,2023-11-14,S108,C008,P001,1,1302.66
789,2023-11-12,S108,C005,P002,2,3227.24
790,2023-11-28,S108,C007,P003,1,746.81
791,2023-11-02,S108,C002,P004,3,16958.58
792,2023-11-23,S108,C008,P004,1,5271.92
793,2023-11-17,S108,C003,P005,1,4024.21
794,2023-11-14,S108,C007,P001,1,1290.51
795,2023-11-08,S108,C001,P005,2,8159.36
796,2023-11-26,S108,C001,P001,2,2183.67
797,2023-11-16,S108,C003,P005,1,3712.64
798,2023-11-26,S108,C007,P003,4,2540.35
799,2023-11-25,S108,C005,P001,3,3910.08
800,2023-11-13,S109,C007,P002,2,2945.2
801,2023-11-21,S109,C006,P004,3,15480.77
802,2023-11-26,S109,C003,P001,2,2317.59
803,2023-11-08,S109,C006,P003,1,637.98
804,2023-11-22,S109,C005,P001,2,2434.93
805,2023-11-23,S109,C004,P001,2,2291.62
806,2023-11-08,S109,C004,P003,1,681.71
807,2023-11-26,S109,C004,P002,3,4441.07
808,2023-11-11,S109,C004,P005,1,4072.54
809,2023-11-14,S109,C004,P002,2,3400.22
810,2023-11-12,S109,C006,P005,5,19316.58
811,2023-11-17,S109,C002,P001,2,1958.44
812,2023-11-18,S109,C002,P001,1,1066.1
813,2023-11-01,S109,C008,P004,1,4664.6
814,2023-11-23,S109,C001,P004,1,5952.96
815,2023-11-27,S109,C006,P005,1,3539.14
816,2023-11-09,S109,C008,P004,3,16188.06
817,2023-11-08,S109,C005,P005,2,7698.18
818,2023-11-22,S110,C007,P003,4,2902.3
819,2023-11-08,S110,C003,P001,2,2587.67
820,2023-11-27,S110,C001,P003,3,2173.2
821,2023-11-04,S110,C008,P001,4,5069.47
822,2023-11-24,S110,C006,P001,3,3463.47
823,2023-11-09,S110,C005,P005,3,11344.28
824,2023-11-26,S110,C001,P002,1,1731.91
825,2023-11-08,S110,C003,P002,2,2753.1
826,2023-11-12,S111,C006,P005,4,13388.03
827,2023-11-11,S111,C007,P003,3,2004.12
828,2023-11-22,S111,C002,P005,2,8331.7
829,2023-11-17,S111,C006,P001,2,2298.61
830,2023-11-16,S111,C006,P002,1,1478.52
831,2023-11-25,S111,C005,P004,4,21869.23
832,2023-11-24,S111,C007,P004,1,5027.77
833,2023-11-15,S111,C008,P002,3,4498.05
834,2023-11-29,S111,C006,P005,4,14948.84
835,2023-11-03,S111,C008,P004,1,5910.89
836,2023-11-13,S111,C003,P003,1,641.06
837,2023-11-20,S111,C003,P005,1,3660.48
838,2023-11-10,S111,C005,P004,3,14915.91
839,2023-11-15,S111,C002,P006,3,2817.76
840,2023-11-21,S111,C007,P001,2,2320.32
841,2023-11-05,S111,C002,P001,1,1279.19
842,2023-12-17,S100,C006,P005,1,3759.62
843,2023-12-27,S100,C007,P001,2,2604.76
844,2023-12-25,S100,C003,P002,3,4463.78
845,2023-12-28,S100,C007,P004,2,9256.07
846,2023-12-05,S100,C004,P005,2,7470.42
847,2023-12-12,S100,C007,P002,2,3038.9
848,2023-12-10,S100,C005,P004,4,21037.65
849,2023-12-16,S100,C005,P002,1,1721.41
850,2023-12-18,S100,C002,P003,2,1450.47
851,2023-12-01,S100,C005,P001,1,1269.62
852,2023-12-23,S100,C008,P001,1,1154.14
853,2023-12-30,S100,C005,P004,3,14572.19
854,2023-12-16,S100,C008,P004,4,21089.12
855,2023-12-31,S100,C001,P001,2,2183.85
856,2023-12-25,S100,C001,P001,1,1209.02
857,2023-12-16,S100,C002,P001,2,1963.26
858,2023-12-10,S100,C003,P002,1,1738.33
859,2023-12-01,S100,C001,P004,2,10911.04
860,2023-12-25,S100,C003,P002,1,1601.03
861,2023-12-14,S100,C004,P001,2,2242.75
862,2023-12-26,S100,C005,P002,2,2890.58
863,2023-12-10,S100,C008,P005,1,3612.43
864,2023-12-20,S100,C008,P006,5,4542.22
865,2023-12-08,S100,C001,P004,1,5888.61
866,2023-12-09,S101,C003,P005,2,7667.05
867,2023-12-29,S101,C003,P001,2,2107.01
868,2023-12-02,S101,C005,P003,1,736.33
869,2023-12-16,S101,C008,P003,2,1477.24
870,2023-12-23,S101,C007,P001,2,2075.84
871,2023-12-15,S101,C001,P004,3,15108.27
872,2023-12-18,S101,C006,P004,1,5492.33
873,2023-12-10,S101,C004,P004,1,5988.14
874,2023-12-18,S101,C002,P002,4,6273.22
875,2023-12-23,S101,C007,P004,3,14862.93
876,2023-12-16,S101,C008,P001,4,4593.29
877,2023-12-07,S101,C003,P004,3,15187.7
878,2023-12-19,S101,C006,P004,4,20276.96
879,2023-12-06,S101,C006,P003,2,1396.46
880,2023-12-18,S101,C002,P001,4,4499.85
881,2023-12-12,S101,C003,P001,1,1190.92
882,2023-12-11,S101,C001,P001,1,1152.28
883,2023-12-24,S101,C008,P001,1,1197.35
884,2023-12-15,S101,C001,P001,2,2185.36
885,2023-12-09,S101,C007,P003,1,666.59
886,2023-12-28,S101,C005,P004,2,10601.4
887,2023-12-27,S101,C004,P001,1,1312.83
888,2023-12-20,S101,C002,P004,1,5526.0
889,2023-12-30,S101,C004,P001,1,1247.38
890,2023-12-25,S102,C005,P002,2,3353.93
891,2023-12-27,S102,C007,P001,2,2380.37
892,2023-12-31,S102,C004,P003,1,654.36
893,2023-12-23,S102,C006,P004,1,5554.86
894,2023-12-27,S102,C003,P005,3,12201.5
895,2023-12-09,S102,C002,P003,2,1534.8
896,2023-12-30,S102,C005,P003,1,719.35
897,2023-12-18,S102,C007,P001,2,2443.62
898,2023-12-17,S102,C001,P001,2,2140.89
899,2023-12-18,S102,C006,P006,4,3864.76
900,2023-12-19,S102,C007,P002,3,5233.63
901,2023-12-30,S102,C002,P003,3,2194.31
902,2023-12-19,S102,C004,P005,2,8022.42
903,2023-12-05,S102,C001,P004,2,11057.08
904,2023-12-04,S102,C007,P004,3,15765.83
905,2023-12-02,S102,C001,P001,4,4809.13
906,2023-12-15,S102,C003,P002,2,3488.48
907,2023-12-12,S102,C004,P002,2,3339.0
908,2023-12-05,S102,C007,P001,2,2128.72
909,2023-12-05,S102,C002,P006,1,854.54
910,2023-12-09,S102,C005,P002,4,7014.41
911,2023-12-12,S102,C003,P005,2,6897.04
912,2023-12-29,S102,C002,P001,4,4470.0
913,2023-12-19,S102,C001,P003,1,663.63
914,2023-12-08,S102,C005,P003,2,1306.0
915,2023-12-03,S103,C008,P001,3,3553.97
916,2023-12-13,S103,C001,P003,2,1425.43
917,2023-12-22,S103,C005,P001,5,5537.69
918,2023-12-09,S103,C007,P002,1,1526.04
919,2023-12-22,S103,C001,P004,1,4736.45
920,2023-12-28,S103,C006,P002,4,6836.6
921,2023-12-30,S103,C005,P002,3,4910.81
922,2023-12-22,S103,C005,P002,1,1524.87
923,2023-12-12,S103,C005,P005,4,13894.47
924,2023-12-28,S103,C001,P005,8,30571.32
925,2023-12-04,S103,C005,P006,1,896.85
926,2023-12-01,S103,C006,P002,1,1597.23
927,2023-12-10,S103,C003,P005,3,10941.55
928,2023-12-28,S103,C007,P001,1,1000.22
929,2023-12-29,S103,C004,P003,1,739.27
930,2023-12-21,S103,C003,P003,1,631.4
931,2023-12-13,S103,C005,P003,1,701.11
932,2023-12-08,S103,C006,P006,3,2742.25
933,2023-12-13,S103,C003,P003,2,1390.43
934,2023-12-17,S103,C003,P001,2,2540.42
935,2023-12-23,S103,C004,P003,1,570.13
936,2023-12-04,S103,C005,P005,4,12336.89
937,2023-12-29,S103,C003,P004,1,5686.25
938,2023-12-11,S103,C003,P003,3,2181.46
939,2023-12-16,S103,C003,P004,1,5565.05
940,2023-12-28,S103,C002,P002,1,1546.91
941,2023-12-20,S103,C003,P001,2,2377.13
942,2023-12-18,S103,C006,P004,1,5700.66
943,2023-12-03,S103,C007,P005,1,3858.47
944,2023-12-29,S104,C003,P003,1,761.12
945,2023-12-10,S104,C006,P002,3,4417.77
946,2023-12-25,S104,C003,P003,2,1463.13
947,2023-12-27,S104,C004,P003,1,697.91
948,2023-12-10,S104,C002,P005,2,7498.52
949,2023-12-15,S104,C003,P002,3,4823.69
950,2023-12-06,S104,C002,P004,3,16334.35
951,2023-12-14,S104,C008,P001,4,5182.65
952,2023-12-10,S104,C002,P004,3,15112.64
953,2023-12-20,S104,C007,P003,1,665.17
954,2023-12-30,S104,C003,P004,1,5579.51
955,2023-12-02,S104,C007,P002,2,3196.13
956,2023-12-23,S104,C003,P001,2,2325.9
957,2023-12-17,S104,C003,P006,2,1929.15
958,2023-12-29,S104,C003,P001,2,2474.61
959,2023-12-05,S104,C001,P001,2,2167.74
960,2023-12-15,S104,C005,P003,1,640.18
961,2023-12-27,S104,C008,P004,2,10579.32
962,2023-12-21,S104,C003,P002,4,6714.11
963,2023-12-15,S104,C003,P001,1,1276.31
964,2023-12-03,S104,C001,P006,4,3750.41
965,2023-12-24,S104,C005,P004,3,15611.42
966,2023-12-17,S104,C008,P001,2,2247.02
967,2023-12-04,S104,C001,P005,1,3488.17
968,2023-12-06,S104,C008,P004,3,14388.45
969,2023-12-25,S104,C008,P002,1,1297.1
970,2023-12-23,S105,C005,P005,4,14643.42
971,2023-12-10,S105,C006,P002,1,1386.1
972,2023-12-07,S105,C002,P004,1,5012.81
973,2023-12-01,S105,C006,P004,1,5460.79
974,2023-12-04,S105,C001,P002,3,4623.81
975,2023-12-01,S105,C004,P005,1,4024.61
976,2023-12-15,S105,C006,P002,1,1738.4
977,2023-12-21,S105,C008,P006,6,4819.37
978,2023-12-26,S105,C001,P006,2,1486.84
979,2023-12-04,S105,C008,P004,3,16893.1
980,2023-12-24,S105,C008,P001,3,3301.49
981,2023-12-28,S105,C006,P005,2,7750.5
982,2023-12-07,S105,C007,P003,1,760.41
983,2023-12-26,S105,C001,P006,2,1846.07
984,2023-12-20,S105,C005,P005,3,11199.34
985,2023-12-14,S105,C006,P003,1,672.47
986,2023-12-14,S105,C001,P003,1,764.12
987,2023-12-02,S105,C006,P001,1,1161.65
988,2023-12-11,S105,C006,P005,2,8008.52
989,2023-12-12,S105,C003,P001,2,2383.43
990,2023-12-18,S105,C001,P002,3,4809.59
991,2023-12-26,S105,C007,P002,4,6452.96
992,2023-12-21,S105,C003,P004,1,5413.95
993,2023-12-07,S105,C007,P003,1,720.07
994,2023-12-01,S105,C002,P001,1,1272.46
995,2023-12-21,S105,C005,P005,4,14567.28
996,2023-12-07,S105,C006,P004,1,5064.19
997,2023-12-23,S105,C005,P004,2,11144.95
998,2023-12-10,S105,C008,P003,1,720.88
999,2023-12-09,S105,C006,P005,3,10553.56
1000,2023-12-21,S106,C002,P001,4,4357.25
1001,2023-12-23,S106,C008,P002,2,3121.16
1002,2023-12-25,S106,C005,P005,1,3578.26
1003,2023-12-15,S106,C003,P004,2,11009.38
1004,2023-12-16,S106,C007,P003,2,1469.34
1005,2023-12-08,S106,C002,P005,5,20840.42
1006,2023-12-31,S106,C002,P002,1,1530.97
1007,2023-12-08,S106,C008,P005,3,11282.88
1008,2023-12-05,S106,C007,P003,3,1953.26
1009,2023-12-28,S106,C004,P002,3,4787.6
1010,2023-12-29,S106,C008,P003,4,2969.49
1011,2023-12-20,S106,C006,P002,4,6756.5
1012,2023-12-09,S106,C007,P001,1,1088.23
1013,2023-12-30,S106,C007,P005,1,3697.44
1014,2023-12-12,S106,C006,P003,2,1311.14
1015,2023-12-13,S106,C004,P003,4,2624.23
1016,2023-12-06,S106,C002,P001,2,2456.92
1017,2023-12-23,S106,C008,P004,1,5965.55
1018,2023-12-30,S106,C008,P001,1,1222.2
1019,2023-12-22,S106,C002,P002,1,1724.72
1020,2023-12-11,S106,C003,P005,1,4148.86
1021,2023-12-26,S106,C007,P002,2,3036.64
1022,2023-12-28,S106,C002,P001,4,4816.43
1023,2023-12-29,S106,C007,P004,2,11158.17
1024,2023-12-11,S106,C001,P002,1,1721.43
1025,2023-12-15,S106,C003,P001,2,2315.76
1026,2023-12-16,S106,C001,P005,2,7086.52
1027,2023-12-01,S106,C003,P004,4,23961.42
1028,2023-12-02,S107,C002,P002,2,3302.93
1029,2023-12-19,S107,C005,P004,2,10147.74
1030,2023-12-16,S107,C006,P004,2,10742.96
1031,2023-12-23,S107,C001,P003,2,1402.55
1032,2023-12-12,S107,C008,P003,1,730.06
1033,2023-12-04,S107,C006,P003,4,3021.25
1034,2023-12-19,S107,C005,P003,2,1240.69
1035,2023-12-16,S107,C001,P002,1,1454.74
1036,2023-12-31,S107,C005,P004,2,11811.36
1037,2023-12-23,S107,C005,P004,4,21051.85
1038,2023-12-03,S107,C008,P001,1,1287.06
1039,2023-12-05,S107,C001,P003,1,720.11
1040,2023-12-24,S107,C005,P004,2,10011.12
1041,2023-12-24,S107,C001,P005,1,3569.91
1042,2023-12-17,S107,C002,P002,1,1440.13
1043,2023-12-28,S107,C002,P001,1,1172.7
1044,2023-12-25,S107,C005,P005,2,7033.68
1045,2023-12-25,S107,C005,P002,1,1720.0
1046,2023-12-09,S107,C005,P002,1,1552.23
1047,2023-12-15,S107,C002,P001,1,1229.41
1048,2023-12-17,S107,C003,P004,1,5261.86
1049,2023-12-03,S107,C006,P004,3,16476.18
1050,2023-12-17,S107,C005,P005,2,7393.46
1051,2023-12-29,S107,C004,P005,1,3628.78
1052,2023-12-20,S107,C001,P003,1,671.96
1053,2023-12-03,S107,C002,P002,2,2895.32
1054,2023-12-23,S108,C006,P004,2,10315.97
1055,2023-12-31,S108,C002,P002,3,4436.12
1056,2023-12-04,S108,C001,P002,1,1568.89
1057,2023-12-03,S108,C006,P002,1,1495.93
1058,2023-12-28,S108,C005,P006,3,2956.97
1059,2023-12-20,S108,C005,P006,1,814.45
1060,2023-12-05,S108,C002,P001,2,2238.0
1061,2023-12-13,S108,C004,P003,3,2130.41
1062,2023-12-22,S108,C003,P004,2,12035.47
1063,2023-12-25,S108,C002,P004,1,5441.36
1064,2023-12-29,S108,C007,P001,2,2306.29
1065,2023-12-21,S108,C002,P001,1,1070.74
1066,2023-12-19,S108,C005,P006,2,1752.38
1067,2023-12-26,S108,C002,P001,1,1239.3
1068,2023-12-31,S108,C005,P001,2,2260.98
1069,2023-12-06,S108,C001,P004,1,4922.69
1070,2023-12-29,S108,C003,P005,1,3905.84
1071,2023-12-04,S108,C001,P004,1,5659.23
1072,2023-12-23,S108,C007,P006,2,1854.3
1073,2023-12-06,S108,C006,P002,1,1579.89
1074,2023-12-09,S108,C001,P006,4,3402.15
1075,2023-12-10,S108,C008,P003,1,757.93
1076,2023-12-15,S108,C007,P003,2,1370.11
1077,2023-12-22,S108,C002,P005,3,10857.62
1078,2023-12-30,S108,C001,P003,2,1504.03
1079,2023-12-03,S108,C008,P002,2,3197.65
1080,2023-12-21,S108,C006,P001,2,2202.89
1081,2023-12-15,S108,C005,P002,1,1547.79
1082,2023-12-30,S108,C002,P003,2,1498.09
1083,2023-12-09,S108,C006,P002,2,2812.05
1084,2023-12-25,S108,C008,P001,1,1307.13
1085,2023-12-14,S108,C005,P004,2,10567.12
1086,2023-12-14,S109,C004,P003,1,711.31
1087,2023-12-08,S109,C002,P001,4,4435.35
1088,2023-12-31,S109,C004,P004,3,15094.78
1089,2023-12-06,S109,C004,P003,2,1228.27
1090,2023-12-20,S109,C004,P002,2,2753.9
1091,2023-12-23,S109,C003,P001,1,1296.97
1092,2023-12-02,S109,C008,P004,2,10640.19
1093,2023-12-20,S109,C003,P003,1,756.27
1094,2023-12-06,S109,C001,P004,1,5302.59
1095,2023-12-23,S109,C006,P001,5,6016.12
1096,2023-12-16,S109,C007,P002,5,7720.93
1097,2023-12-20,S109,C008,P002,2,3278.92
1098,2023-12-31,S109,C001,P001,1,1188.01
1099,2023-12-03,S109,C003,P006,2,1868.09
1100,2023-12-21,S109,C001,P001,1,1222.03
1101,2023-12-27,S109,C002,P003,1,640.25
1102,2023-12-26,S109,C004,P001,5,5446.03
1103,2023-12-10,S109,C006,P004,3,16971.25
1104,2023-12-12,S109,C006,P003,4,2674.8
1105,2023-12-14,S109,C002,P002,4,6960.06
1106,2023-12-01,S109,C002,P002,3,4785.47
1107,2023-12-14,S110,C001,P006,2,1772.85
1108,2023-12-02,S110,C005,P003,3,2230.26
1109,2023-12-02,S110,C008,P001,1,1299.51
1110,2023-12-16,S110,C001,P005,2,7089.18
1111,2023-12-24,S110,C008,P006,2,1681.66
1112,2023-12-25,S110,C007,P004,3,15273.02
1113,2023-12-17,S110,C006,P001,1,1085.74
1114,2023-12-02,S110,C001,P004,3,16142.07
1115,2023-12-14,S110,C002,P005,3,10494.72
