InstallID,CompletionDate,RetailerID,ContractorID,ProductID,InstallHours,InstallStatus
535,2023-11-26,S106,C001,P002,5.0,Completed
536,2023-12-11,S106,C006,P004,6.7,Completed
537,2023-12-01,S106,C008,P002,5.2,Completed
538,2023-12-07,S106,C001,P005,5.9,Completed
539,2023-12-03,S106,C006,P006,6.8,Completed
540,2023-12-13,S107,C008,P006,5.5,Completed
541,2023-12-21,S107,C007,P001,2.2,Completed
542,2023-12-04,S107,C003,P004,4.8,Completed
543,2023-12-13,S107,C005,P004,7.9,Completed
544,2023-12-09,S107,C006,P001,4.2,Completed
545,2023-12-25,S107,C002,P006,2.9,Completed
546,2023-12-07,S107,C007,P002,3.6,Completed
547,2023-11-26,S107,C001,P001,4.0,Completed
548,2023-11-25,S107,C007,P001,4.8,Delayed
549,2023-11-27,S107,C002,P005,3.4,Completed
550,2023-12-25,S107,C001,P001,1.8,Delayed
551,2023-12-13,S108,C005,P001,8.2,Completed
552,2023-12-15,S108,C006,P004,7.9,Delayed
553,2023-11-16,S108,C007,P004,7.0,Completed
554,2023-12-06,S108,C001,P003,8.1,Completed
555,2023-11-30,S108,C002,P004,5.7,Completed
556,2023-12-07,S108,C005,P006,7.7,Completed
557,2023-12-18,S108,C006,P004,7.1,Completed
558,2023-12-16,S108,C005,P002,7.8,Completed
559,2023-12-10,S108,C004,P002,3.9,Completed
560,2023-12-13,S108,C007,P003,1.5,Completed
561,2023-12-09,S108,C005,P003,6.5,Completed
562,2023-12-06,S108,C002,P001,2.1,Delayed
563,2023-11-13,S108,C005,P003,5.3,Completed
564,2023-12-02,S108,C002,P002,1.6,Completed
565,2023-12-09,S108,C005,P005,8.5,Completed
566,2023-12-22,S108,C005,P005,7.9,Completed
567,2023-11-23,S108,C007,P004,6.7,Completed
568,2023-11-13,S108,C004,P003,4.3,Completed
569,2023-12-21,S109,C001,P002,5.6,Completed
570,2023-12-01,S109,C004,P001,6.8,Completed
571,2023-12-04,S109,C002,P002,7.4,Completed
572,2023-11-26,S109,C005,P002,6.5,Delayed
573,2023-11-27,S109,C005,P001,7.3,Completed
574,2023-12-16,S109,C008,P002,5.9,Completed
575,2023-11-26,S109,C006,P006,4.8,Completed
576,2023-12-17,S109,C008,P002,4.1,Completed
577,2023-11-23,S109,C007,P003,5.6,Completed
578,2023-12-07,S109,C006,P004,4.2,Completed
579,2023-12-16,S109,C007,P002,6.7,Completed
580,2023-11-22,S109,C003,P002,4.2,Completed
581,2023-12-13,S110,C005,P002,4.0,Completed
582,2023-12-08,S110,C007,P002,6.7,Completed
583,2023-12-14,S110,C004,P001,3.9,Completed
584,2023-11-19,S110,C003,P003,9.4,Completed
585,2023-11-26,S110,C005,P006,7.6,Delayed
586,2023-11-14,S111,C003,P001,4.9,Completed
587,2023-12-26,S111,C006,P001,6.8,Completed
588,2023-12-01,S111,C006,P005,7.7,Completed
589,2023-12-01,S111,C008,P005,7.0,Completed
590,2023-12-08,S111,C005,P006,3.6,Delayed
591,2023-12-05,S111,C003,P003,2.0,Completed
592,2023-12-11,S111,C003,P006,1.5,Completed
593,2023-11-19,S111,C008,P003,5.5,Completed
594,2023-12-07,S111,C007,P004,8.8,Completed
595,2023-12-12,S111,C005,P003,3.2,Completed
596,2023-11-24,S111,C008,P006,5.9,Completed
597,2024-01-06,S100,C002,P004,7.2,Completed
598,2024-01-24,S100,C005,P002,5.3,Completed
599,2023-12-13,S100,C001,P001,6.5,Completed
600,2024-01-09,S100,C004,P005,4.4,Completed
601,2024-01-08,S100,C004,P006,7.3,Completed
602,2024-01-15,S100,C006,P004,3.5,Completed
603,2023-12-30,S100,C005,P001,6.5,Completed
604,2024-01-08,S100,C007,P003,8.0,Completed
605,2024-01-09,S100,C001,P005,7.0,Completed
606,2024-01-10,S100,C008,P006,4.3,Completed
607,2024-01-22,S100,C003,P004,8.7,Completed
608,2023-12-29,S100,C002,P002,6.1,Completed
609,2024-01-07,S100,C008,P002,6.1,Completed
610,2024-01-02,S100,C006,P001,7.3,Completed
611,2024-01-12,S100,C001,P006,1.5,Completed
612,2024-01-06,S100,C003,P001,4.4,Completed
613,2024-01-26,S100,C002,P004,5.3,Completed
614,2024-01-15,S100,C004,P001,8.3,Completed
615,2023-12-22,S100,C006,P002,3.0,Completed
616,2024-01-13,S101,C007,P003,5.0,Completed
617,2023-12-21,S101,C006,P004,6.3,Completed
618,2023-12-15,S101,C007,P004,6.8,Completed
619,2024-01-10,S101,C003,P005,5.2,Completed
620,2024-01-08,S101,C007,P005,7.0,Completed
621,2023-12-17,S101,C003,P003,7.5,Completed
622,2024-01-23,S101,C008,P003,5.7,Completed
623,2023-12-20,S101,C006,P006,4.0,Completed
624,2024-01-08,S101,C006,P003,2.6,Completed
625,2024-01-07,S101,C007,P005,5.5,Completed
626,2024-01-02,S101,C007,P004,4.1,Completed
627,2023-12-22,S101,C006,P005,5.1,Completed
628,2024-01-15,S101,C004,P004,6.8,Completed
629,2024-01-20,S101,C005,P002,6.8,Completed
630,2024-01-01,S101,C008,P002,5.1,Completed
631,2024-01-24,S101,C007,P003,4.4,Completed
632,2024-01-05,S101,C001,P001,5.5,Completed
633,2023-12-30,S101,C001,P006,8.7,Completed
634,2024-01-14,S102,C005,P004,6.7,Completed
635,2023-12-28,S102,C006,P001,3.5,Completed
636,2023-12-30,S102,C008,P004,8.5,Completed
637,2023-12-25,S102,C008,P004,7.5,Delayed
638,2024-01-13,S102,C004,P001,7.1,Completed
639,2024-01-06,S102,C006,P001,7.4,Completed
640,2023-12-27,S102,C002,P001,10.8,Completed
641,2023-12-21,S102,C001,P001,10.4,Completed
642,2024-01-09,S102,C003,P002,4.6,Completed
643,2024-01-02,S102,C005,P005,7.0,Completed
644,2024-01-18,S102,C002,P001,2.6,Completed
645,2024-01-08,S102,C008,P002,7.7,Delayed
646,2024-01-05,S102,C004,P001,8.1,Completed
647,2024-01-10,S102,C004,P004,1.9,Completed
648,2023-12-30,S102,C005,P001,6.0,Completed
649,2024-01-05,S102,C003,P003,7.5,Completed
650,2023-12-30,S102,C001,P004,6.7,Completed
651,2024-01-25,S102,C001,P002,3.6,Completed
652,2024-01-11,S103,C004,P001,6.5,Completed
653,2024-01-11,S103,C007,P002,7.1,Completed
654,2024-01-26,S103,C001,P004,9.6,Completed
655,2023-12-18,S103,C007,P006,5.8,Completed
656,2024-01-10,S103,C004,P002,6.0,Completed
657,2024-01-06,S103,C002,P004,6.4,Completed
658,2024-01-10,S103,C008,P001,5.1,Completed
659,2024-01-13,S103,C008,P005,8.1,Completed
660,2024-01-10,S103,C008,P004,2.1,Completed
661,2024-01-01,S103,C007,P005,5.3,Completed
662,2023-12-30,S103,C001,P003,6.4,Completed
663,2024-01-19,S103,C007,P004,4.7,Completed
664,2024-01-01,S103,C007,P004,5.9,Completed
665,2024-01-25,S103,C001,P004,2.3,Completed
666,2024-01-05,S103,C008,P003,5.1,Completed
667,2024-01-01,S103,C001,P003,4.3,Completed
668,2023-12-22,S103,C004,P005,7.9,Completed
669,2024-01-08,S103,C007,P003,6.3,Completed
670,2024-01-01,S103,C001,P006,7.5,Completed
671,2024-01-09,S104,C003,P004,6.4,Completed
672,2023-12-25,S104,C006,P006,4.1,Completed
673,2024-01-22,S104,C002,P006,2.8,Completed
674,2024-01-19,S104,C006,P004,4.6,Completed
675,2024-01-10,S104,C007,P002,8.5,Completed
676,2024-01-09,S104,C007,P005,5.6,Delayed
677,2024-01-15,S104,C002,P005,4.0,Completed
678,2023-12-23,S104,C003,P002,4.0,Completed
679,2024-01-04,S104,C005,P001,7.8,Completed
680,2023-12-20,S104,C007,P002,4.7,Delayed
681,2023-12-26,S104,C004,P003,6.9,Completed
682,2023-12-15,S104,C002,P004,5.4,Completed
683,2023-12-29,S104,C002,P003,6.7,Completed
684,2024-01-03,S104,C005,P003,7.8,Completed
685,2023-12-20,S104,C006,P003,8.0,Completed
686,2024-01-25,S104,C006,P002,4.2,Delayed
687,2024-01-12,S104,C008,P006,5.7,Completed
688,2023-12-31,S104,C008,P003,5.0,Completed
689,2023-12-31,S105,C001,P004,2.0,Completed
690,2023-12-17,S105,C005,P003,5.5,Completed
691,2023-12-27,S105,C004,P004,7.9,Completed
692,2024-01-12,S105,C004,P002,4.8,Completed
693,2023-12-25,S105,C006,P002,6.2,Completed
694,2024-01-05,S105,C002,P004,4.8,Completed
695,2023-12-31,S105,C003,P002,6.8,Completed
696,2023-12-09,S105,C001,P002,5.4,Completed
697,2024-01-18,S105,C002,P006,1.5,Completed
698,2023-12-29,S105,C006,P001,3.4,Completed
699,2024-01-08,S105,C005,P003,7.2,Completed
700,2023-12-30,S105,C005,P001,1.7,Completed
701,2023-12-19,S105,C003,P003,6.1,Completed
702,2023-12-28,S105,C006,P001,7.2,Delayed
703,2024-01-08,S105,C001,P003,3.3,Completed
704,2023-12-15,S105,C008,P001,7.9,Completed
705,2024-01-18,S105,C001,P006,8.8,Completed
706,2024-01-21,S105,C001,P001,3.6,Completed
707,2023-12-20,S105,C007,P001,4.7,Completed
708,2024-01-07,S105,C008,P001,6.3,Completed
709,2023-12-28,S105,C005,P004,9.2,Completed
710,2024-01-03,S105,C004,P002,5.2,Completed
711,2023-12-14,S105,C002,P004,7.5,Completed
712,2024-01-04,S105,C008,P006,6.1,Completed
713,2024-01-23,S105,C002,P003,4.7,Completed
714,2024-01-07,S106,C007,P004,5.7,Completed
715,2024-01-15,S106,C007,P004,6.4,Completed
716,2024-01-16,S106,C007,P003,5.8,Completed
717,2023-12-20,S106,C003,P003,5.4,Completed
718,2024-01-07,S106,C004,P003,3.1,Completed
719,2024-01-07,S106,C006,P003,5.4,Completed
720,2023-12-19,S106,C003,P005,7.1,Completed
721,2024-01-24,S106,C003,P002,2.1,Completed
722,2023-12-19,S106,C002,P001,5.2,Completed
723,2024-01-05,S106,C003,P004,9.5,Completed
724,2024-01-13,S106,C008,P004,3.6,Completed
725,2024-01-09,S106,C003,P004,2.6,Completed
726,2024-01-17,S106,C007,P001,5.4,Completed
727,2023-12-30,S106,C007,P005,5.5,Completed
728,2023-12-24,S106,C008,P004,7.7,Completed
729,2023-12-30,S106,C008,P003,6.5,Completed
730,2023-12-20,S106,C004,P002,6.0,Completed
731,2024-01-10,S106,C001,P001,2.8,Completed
732,2023-12-31,S107,C008,P006,6.0,Completed
733,2024-01-06,S107,C006,P002,6.2,Completed
734,2023-12-19,S107,C001,P006,5.4,Completed
735,2024-01-19,S107,C006,P001,6.4,Completed
736,2024-01-23,S107,C007,P006,2.8,Completed
737,2024-01-17,S107,C005,P004,7.4,Completed
738,2023-12-30,S107,C005,P002,4.3,Completed
739,2024-01-05,S107,C005,P005,6.9,Completed
740,2024-01-01,S107,C007,P004,5.3,Completed
741,2024-01-17,S107,C004,P003,3.5,Completed
742,2023-12-24,S107,C004,P004,4.6,Completed
743,2023-12-24,S107,C003,P003,6.9,Completed
744,2023-12-18,S107,C001,P002,10.2,Completed
745,2024-01-09,S107,C002,P004,5.8,Completed
746,2024-01-11,S107,C002,P001,9.9,Completed
747,2023-12-29,S107,C008,P003,2.7,Completed
748,2023-12-23,S107,C005,P002,1.5,Completed
749,2024-01-05,S107,C001,P002,5.4,Completed
750,2024-01-15,S108,C008,P004,6.3,Completed
751,2024-01-05,S108,C008,P004,6.5,Completed
752,2023-12-26,S108,C001,P006,4.2,Completed
753,2024-01-24,S108,C003,P002,7.5,Completed
754,2024-01-04,S108,C001,P001,4.6,Completed
755,2023-12-17,S108,C002,P006,11.8,Completed
756,2023-12-13,S108,C003,P003,6.6,Completed
757,2024-01-11,S108,C002,P005,8.7,Completed
758,2023-12-23,S108,C002,P005,9.6,Completed
759,2024-01-01,S108,C004,P001,5.3,Completed
760,2024-01-02,S108,C004,P001,5.6,Completed
761,2023-12-17,S108,C007,P003,8.5,Completed
762,2024-01-09,S108,C003,P002,6.0,Completed
763,2023-12-16,S108,C004,P002,3.8,Completed
764,2023-12-17,S108,C003,P004,2.6,Completed
765,2024-01-27,S108,C002,P002,6.3,Delayed
766,2023-12-31,S108,C007,P002,4.7,Completed
767,2024-01-01,S108,C006,P001,7.4,Completed
768,2024-01-13,S108,C008,P003,4.9,Completed
769,2024-01-18,S108,C001,P002,9.5,Completed
770,2024-01-19,S108,C007,P001,4.0,Completed
771,2024-01-10,S108,C001,P004,3.3,Completed
772,2024-01-21,S108,C002,P005,5.6,Completed
773,2024-01-07,S108,C003,P001,7.2,Completed
774,2024-01-06,S108,C005,P006,7.6,Completed
775,2023-12-15,S108,C008,P003,6.0,Completed
776,2024-01-05,S108,C004,P004,9.6,Completed
777,2024-01-01,S109,C001,P004,7.7,Completed
778,2023-12-22,S109,C002,P002,5.0,Completed
779,2023-12-20,S109,C008,P005,7.2,Completed
780,2024-01-11,S109,C006,P003,3.0,Completed
781,2023-12-22,S109,C005,P001,9.4,Completed
782,2024-01-30,S109,C003,P004,4.5,Completed
783,2024-01-08,S109,C004,P003,3.3,Completed
784,2024-01-19,S109,C008,P001,8.7,Completed
785,2024-01-08,S109,C004,P005,9.1,Completed
786,2023-12-29,S109,C008,P003,6.6,Completed
787,2023-12-25,S109,C007,P002,5.8,Completed
788,2024-01-13,S109,C004,P004,5.3,Completed
789,2023-12-17,S109,C007,P002,6.5,Completed
790,2023-12-18,S109,C003,P003,5.9,Completed
791,2024-01-17,S110,C008,P004,4.2,Completed
792,2023-12-23,S110,C003,P003,2.7,Completed
793,2024-01-14,S110,C005,P005,5.5,Completed
794,2023-12-23,S110,C005,P001,8.7,Completed
795,2024-01-20,S110,C006,P002,5.8,Completed
796,2024-01-03,S110,C001,P006,9.8,Completed
797,2023-12-17,S110,C005,P001,3.1,Completed
798,2024-01-02,S110,C003,P003,6.8,Completed
799,2023-12-25,S110,C003,P004,6.6,Completed
800,2023-12-25,S110,C005,P004,5.3,Completed
801,2024-01-07,S110,C003,P001,5.6,Completed
802,2023-12-28,S110,C003,P005,7.9,Completed
803,2024-01-15,S110,C002,P001,4.5,Completed
804,2024-01-20,S110,C006,P001,6.7,Completed
805,2024-01-13,S110,C008,P003,8.7,Completed
806,2023-12-23,S110,C003,P002,7.9,Completed
807,2024-01-11,S110,C001,P001,4.8,Completed
808,2023-12-21,S110,C006,P004,7.0,Completed
809,2024-01-10,S110,C008,P001,2.6,Completed
810,2024-01-12,S110,C003,P003,8.0,Completed
811,2024-01-01,S110,C002,P003,11.3,Completed
812,2024-01-04,S110,C007,P006,6.6,Completed
813,2024-01-19,S110,C003,P006,8.8,Completed
814,2024-01-21,S110,C006,P006,3.3,Completed
815,2024-01-10,S111,C007,P006,5.1,Completed
816,2024-01-19,S111,C007,P001,5.4,Completed
817,2024-01-04,S111,C005,P004,7.4,Completed
818,2023-12-29,S111,C008,P003,5.1,Delayed
819,2024-01-25,S111,C003,P004,4.1,Completed
820,2024-01-03,S111,C007,P001,5.8,Completed
821,2024-01-02,S111,C008,P002,5.7,Delayed
822,2024-01-06,S111,C005,P001,5.7,Completed
823,2024-01-04,S111,C005,P005,5.1,Completed
824,2024-01-07,S111,C008,P003,8.5,Completed
825,2024-01-11,S111,C001,P002,11.6,Completed
826,2024-01-15,S111,C005,P001,3.9,Completed
827,2023-12-24,S111,C008,P006,1.8,Completed
828,2024-01-23,S100,C004,P001,4.8,Completed
829,2024-01-30,S100,C002,P005,8.6,Completed
830,2024-02-16,S100,C002,P003,6.3,Completed
831,2024-01-20,S100,C003,P001,4.9,Completed
832,2024-01-30,S100,C008,P006,7.0,Completed
833,2024-02-16,S100,C006,P002,8.7,Delayed
834,2024-02-10,S100,C008,P001,5.1,Completed
835,2024-02-06,S100,C006,P005,4.7,Completed
836,2024-01-21,S100,C005,P001,1.5,Completed
837,2024-01-13,S100,C002,P001,6.3,Completed
838,2024-02-08,S101,C002,P003,5.3,Completed
839,2024-02-13,S101,C002,P002,7.8,Completed
840,2024-01-31,S101,C007,P001,2.5,Completed
841,2024-02-13,S101,C002,P003,7.0,Completed
842,2024-02-10,S101,C003,P004,6.0,Completed
843,2024-02-13,S101,C004,P001,7.2,Completed
844,2024-01-25,S101,C007,P002,4.7,Completed
845,2024-01-19,S101,C007,P001,5.6,Completed
846,2024-02-19,S101,C005,P004,6.1,Completed
847,2024-02-03,S101,C005,P004,7.8,Completed
848,2024-02-08,S101,C007,P004,4.0,Completed
849,2024-01-23,S101,C007,P002,4.9,Completed
850,2024-01-16,S101,C005,P006,5.0,Completed
851,2024-01-14,S101,C008,P001,1.5,Completed
852,2024-01-30,S101,C005,P001,8.4,Completed
853,2024-02-02,S101,C004,P003,2.9,Completed
854,2024-01-20,S101,C003,P004,9.1,Completed
855,2024-01-13,S101,C001,P001,7.2,Completed
856,2024-01-14,S101,C008,P005,6.9,Completed
857,2024-02-05,S101,C003,P004,4.0,Completed
858,2024-02-12,S102,C008,P001,8.2,Completed
859,2024-02-08,S102,C006,P003,7.3,Completed
860,2024-01-21,S102,C005,P001,8.2,Completed
861,2024-02-02,S102,C007,P002,7.3,Completed
862,2024-02-04,S102,C002,P001,5.8,Completed
863,2024-02-13,S102,C004,P005,6.9,Completed
864,2024-02-02,S102,C001,P002,5.8,Delayed
865,2024-01-28,S102,C007,P002,5.4,Completed
866,2024-01-25,S102,C002,P005,7.0,Delayed
867,2024-02-12,S102,C002,P004,5.2,Completed
868,2024-02-13,S102,C005,P003,2.8,Completed
869,2024-02-11,S102,C008,P001,5.1,Completed
870,2024-01-28,S102,C006,P003,2.5,Completed
871,2024-01-21,S102,C005,P005,5.0,Completed
872,2024-02-20,S102,C005,P003,6.5,Completed
873,2024-01-26,S102,C006,P003,6.3,Completed
874,2024-02-01,S102,C007,P001,5.8,Completed
875,2024-02-10,S102,C008,P002,5.5,Completed
876,2024-02-15,S102,C003,P004,6.3,Completed
877,2024-02-19,S102,C003,P005,7.0,Completed
878,2024-02-13,S103,C007,P002,2.4,Completed
879,2024-02-04,S103,C006,P002,1.5,Completed
880,2024-01-16,S103,C002,P006,9.3,Completed
881,2024-02-05,S103,C004,P003,4.2,Completed
882,2024-01-28,S103,C007,P005,7.4,Completed
883,2024-01-25,S103,C007,P001,6.9,Completed
884,2024-02-06,S103,C005,P006,3.1,Completed
885,2024-02-23,S103,C004,P002,3.2,Completed
886,2024-02-15,S103,C003,P002,6.4,Completed
887,2024-02-13,S103,C006,P006,2.1,Completed
888,2024-01-26,S103,C007,P005,3.0,Completed
889,2024-02-06,S103,C005,P005,10.0,Completed
890,2024-02-09,S103,C008,P005,9.7,Completed
891,2024-02-07,S103,C007,P003,7.5,Completed
892,2024-02-04,S103,C006,P006,4.8,Completed
893,2024-02-25,S103,C002,P004,3.0,Completed
894,2024-01-22,S103,C005,P005,6.0,Completed
895,2024-02-09,S103,C006,P003,6.9,Completed
896,2024-02-24,S103,C006,P003,4.5,Completed
897,2024-02-14,S104,C004,P004,7.2,Completed
898,2024-01-19,S104,C008,P002,5.8,Delayed
899,2024-02-06,S104,C008,P001,7.5,Completed
900,2024-02-25,S104,C006,P001,4.6,Completed
901,2024-02-01,S104,C007,P006,5.1,Completed
902,2024-01-23,S104,C007,P004,7.6,Completed
903,2024-02-10,S104,C005,P004,5.0,Completed
904,2024-02-02,S104,C001,P001,1.5,Completed
905,2024-01-27,S104,C004,P001,7.4,Completed
906,2024-01-14,S104,C006,P003,6.6,Completed
907,2024-01-13,S104,C001,P006,5.0,Completed
908,2024-02-06,S104,C007,P001,9.4,Completed
909,2024-01-26,S104,C007,P002,3.8,Completed
910,2024-02-04,S104,C003,P004,6.0,Completed
911,2024-01-23,S105,C001,P001,7.4,Completed
912,2024-01-23,S105,C008,P004,7.6,Completed
913,2024-01-27,S105,C003,P002,8.7,Completed
914,2024-02-08,S105,C001,P001,8.9,Delayed
915,2024-01-26,S105,C005,P005,7.7,Completed
916,2024-01-22,S105,C001,P002,7.5,Completed
917,2024-01-18,S105,C007,P004,5.9,Completed
918,2024-01-15,S105,C005,P001,4.3,Completed
919,2024-02-06,S105,C007,P001,10.1,Completed
920,2024-02-13,S105,C004,P001,2.7,Completed
921,2024-02-08,S105,C007,P001,8.3,Completed
922,2024-02-05,S105,C003,P002,6.8,Completed
923,2024-01-30,S105,C008,P001,3.7,Completed
924,2024-02-12,S105,C005,P005,6.6,Delayed
925,2024-02-01,S105,C003,P006,3.3,Completed
926,2024-01-31,S105,C002,P002,4.9,Completed
927,2024-02-20,S105,C004,P005,9.2,Completed
928,2024-02-07,S106,C007,P003,7.1,Completed
929,2024-02-14,S106,C008,P005,6.9,Completed
930,2024-02-09,S106,C006,P002,7.4,Completed
931,2024-02-10,S106,C007,P004,5.4,Completed
932,2024-02-01,S106,C002,P005,2.7,Completed
933,2024-01-29,S106,C001,P001,7.2,Completed
934,2024-01-18,S106,C001,P001,6.2,Completed
935,2024-02-03,S106,C004,P004,4.9,Completed
936,2024-01-12,S106,C004,P005,6.1,Completed
937,2024-01-24,S106,C003,P003,4.6,Completed
938,2024-01-15,S106,C007,P004,4.6,Completed
939,2024-02-10,S106,C004,P005,6.8,Completed
940,2024-02-07,S106,C008,P001,7.1,Completed
941,2024-01-30,S107,C003,P004,5.5,Completed
942,2024-02-28,S107,C003,P001,6.6,Completed
943,2024-02-12,S107,C002,P004,7.4,Completed
944,2024-01-31,S107,C008,P005,5.1,Completed
945,2024-02-10,S107,C004,P002,4.3,Completed
946,2024-01-30,S107,C001,P003,4.7,Completed
947,2024-01-31,S107,C005,P002,5.8,Completed
948,2024-02-02,S107,C003,P002,6.0,Completed
949,2024-02-11,S107,C001,P001,6.7,Completed
950,2024-02-09,S107,C006,P005,4.5,Completed
951,2024-02-13,S107,C004,P003,7.4,Completed
952,2024-02-14,S107,C004,P001,9.6,Completed
953,2024-01-14,S107,C006,P003,4.8,Completed
954,2024-02-28,S108,C006,P002,10.9,Completed
955,2024-02-23,S108,C005,P001,4.4,Completed
956,2024-02-02,S108,C003,P006,9.0,Completed
957,2024-02-19,S108,C008,P004,10.0,Completed
958,2024-01-10,S108,C008,P004,5.1,Completed
959,2024-02-25,S108,C007,P004,6.7,Completed
960,2024-02-13,S108,C005,P004,7.8,Completed
961,2024-02-15,S108,C006,P001,7.7,Completed
962,2024-02-21,S108,C003,P002,5.3,Completed
963,2024-01-21,S108,C005,P003,7.1,Completed
964,2024-02-12,S108,C005,P001,6.9,Completed
965,2024-02-16,S108,C003,P003,6.4,Completed
966,2024-02-27,S108,C005,P001,9.9,Completed
967,2024-02-29,S108,C005,P002,4.8,Completed
968,2024-02-18,S108,C002,P004,4.2,Completed
969,2024-02-02,S108,C006,P004,7.1,Completed
970,2024-02-22,S108,C006,P002,7.2,Completed
971,2024-02-27,S108,C002,P001,7.6,Completed
972,2024-02-15,S109,C002,P005,4.2,Completed
973,2024-02-03,S109,C008,P004,3.6,Completed
974,2024-02-10,S109,C003,P003,3.7,Completed
975,2024-02-20,S109,C006,P006,5.4,Completed
976,2024-02-17,S109,C002,P006,5.3,Completed
977,2024-02-02,S109,C007,P004,7.9,Completed
978,2024-02-08,S109,C006,P001,5.4,Completed
979,2024-02-18,S109,C001,P003,5.8,Completed
980,2024-02-08,S110,C001,P005,7.8,Completed
981,2024-02-10,S110,C003,P002,7.7,Completed
982,2024-02-14,S110,C006,P003,6.5,Completed
983,2024-02-18,S110,C002,P002,4.3,Completed
984,2024-01-31,S110,C002,P001,5.6,Completed
985,2024-01-28,S110,C005,P003,2.9,Completed
986,2024-02-07,S110,C005,P001,3.7,Completed
987,2024-02-05,S110,C003,P004,6.7,Completed
988,2024-01-23,S110,C007,P002,2.6,Completed
989,2024-01-29,S110,C001,P004,5.3,Completed
990,2024-01-26,S110,C006,P004,3.6,Completed
991,2024-02-06,S110,C001,P001,3.8,Completed
992,2024-01-24,S110,C002,P002,6.1,Completed
993,2024-01-16,S111,C007,P001,8.0,Completed
994,2024-02-05,S111,C006,P005,7.8,Delayed
995,2024-01-23,S111,C001,P002,5.0,Completed
996,2024-02-06,S111,C006,P001,7.1,Completed
997,2024-02-11,S111,C008,P006,6.8,Completed
998,2024-02-05,S111,C001,P001,4.8,Completed
999,2024-02-18,S111,C006,P004,7.2,Completed
1000,2024-01-26,S111,C005,P001,8.9,Completed
1001,2024-01-21,S111,C004,P005,8.1,Completed
1002,2024-02-08,S111,C008,P002,3.2,Completed
1003,2024-02-09,S111,C001,P006,6.9,Completed
1004,2024-02-05,S111,C004,P002,7.7,Completed
1005,2024-02-15,S111,C007,P001,4.7,Completed
1006,2024-02-09,S111,C005,P001,8.0,Completed
1007,2024-02-18,S111,C008,P003,4.5,Completed
1008,2024-01-24,S111,C004,P001,5.4,Completed
1009,2024-02-22,S111,C003,P004,4.5,Completed
1010,2024-02-04,S111,C003,P001,4.2,Delayed
1011,2024-02-13,S111,C003,P004,6.7,Completed
1012,2024-03-10,S100,C005,P001,3.5,Completed
1013,2024-03-05,S100,C008,P002,5.6,Completed
1014,2024-03-08,S100,C008,P004,7.5,Completed
1015,2024-03-07,S100,C003,P001,7.3,Completed
1016,2024-03-20,S100,C001,P005,5.5,Completed
1017,2024-03-16,S100,C007,P001,7.4,Completed
1018,2024-02-19,S100,C006,P003,5.8,Completed
1019,2024-03-11,S100,C003,P002,5.9,Completed
1020,2024-03-02,S100,C005,P001,5.1,Completed
1021,2024-02-19,S100,C005,P004,9.2,Completed
1022,2024-02-11,S100,C001,P002,8.9,Completed
1023,2024-02-21,S100,C003,P003,4.7,Completed
1024,2024-03-18,S100,C001,P001,5.3,Completed
1025,2024-03-14,S100,C004,P003,6.7,Completed
